condition,  url,                                                            acquisition_file,             bearing_code, damage_type, damage_method,   extent_level, rotational_speed, load_torque, radial_force, trial, sample_rate, vibration
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_4.mat,  KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          4,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_5.mat,  KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          5,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_6.mat,  KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          6,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_7.mat,  KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          7,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_8.mat,  KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          8,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_9.mat,  KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          9,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_10.mat, KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          10,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_11.mat, KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          11,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_12.mat, KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          12,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_13.mat, KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          13,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_14.mat, KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          14,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_15.mat, KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          15,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_16.mat, KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          16,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_17.mat, KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          17,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_18.mat, KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          18,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_19.mat, KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          19,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA15.rar, KA15/N15_M07_F04_KA15_20.mat, KA15,         Real,        Plastic Deform,  1,            1500,             0.7,         400,          20,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_1.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         1,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_2.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         2,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_3.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         3,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_4.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         4,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_5.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         5,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_6.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         6,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_7.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         7,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_8.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         8,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_9.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         9,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_10.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         10,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_11.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         11,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_12.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         12,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_13.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         13,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_14.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         14,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_15.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         15,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_16.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         16,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_17.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         17,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_18.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         18,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_19.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         19,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F10_KA16_20.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         1000,         20,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_1.mat,  KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         1,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_2.mat,  KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         2,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_3.mat,  KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         3,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_4.mat,  KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         4,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_5.mat,  KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         5,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_6.mat,  KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         6,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_7.mat,  KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         7,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_8.mat,  KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         8,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_9.mat,  KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         9,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_10.mat, KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         10,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_11.mat, KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         11,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_12.mat, KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         12,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_13.mat, KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         13,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_14.mat, KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         14,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_15.mat, KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         15,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_16.mat, KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         16,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_17.mat, KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         17,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_18.mat, KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         18,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_19.mat, KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         19,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N09_M07_F10_KA16_20.mat, KA16,         Real,        Fatigue Pitting, 2,            900,              0.7,         1000,         20,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_1.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         1,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_2.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         2,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_3.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         3,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_4.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         4,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_5.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         5,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_6.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         6,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_7.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         7,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_8.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         8,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_9.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         9,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_10.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         10,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_11.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         11,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_12.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         12,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_13.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         13,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_14.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         14,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_15.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         15,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_16.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         16,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_17.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         17,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_18.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         18,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_19.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         19,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M01_F10_KA16_20.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.1,         1000,         20,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_1.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          1,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_2.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          2,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_3.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          3,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_4.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          4,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_5.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          5,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_6.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          6,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_7.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          7,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_8.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          8,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_9.mat,  KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          9,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_10.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          10,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_11.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          11,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_12.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          12,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_13.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          13,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_14.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          14,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_15.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          15,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_16.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          16,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_17.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          17,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_18.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          18,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_19.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          19,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA16.rar, KA16/N15_M07_F04_KA16_20.mat, KA16,         Real,        Fatigue Pitting, 2,            1500,             0.7,         400,          20,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_1.mat,  KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         1,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_2.mat,  KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         2,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_3.mat,  KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         3,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_4.mat,  KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         4,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_5.mat,  KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         5,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_6.mat,  KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         6,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_7.mat,  KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         7,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_8.mat,  KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         8,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_9.mat,  KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         9,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_10.mat, KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         10,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_11.mat, KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         11,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_12.mat, KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         12,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_13.mat, KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         13,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_14.mat, KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         14,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_15.mat, KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         15,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_16.mat, KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         16,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_17.mat, KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         17,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_18.mat, KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         18,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_19.mat, KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         19,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N15_M07_F10_KA22_20.mat, KA22,         Real,        Fatigue Pitting, 1,            1500,             0.7,         1000,         20,    64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N09_M07_F10_KA22_1.mat,  KA22,         Real,        Fatigue Pitting, 1,            900,              0.7,         1000,         1,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N09_M07_F10_KA22_2.mat,  KA22,         Real,        Fatigue Pitting, 1,            900,              0.7,         1000,         2,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N09_M07_F10_KA22_3.mat,  KA22,         Real,        Fatigue Pitting, 1,            900,              0.7,         1000,         3,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N09_M07_F10_KA22_4.mat,  KA22,         Real,        Fatigue Pitting, 1,            900,              0.7,         1000,         4,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N09_M07_F10_KA22_5.mat,  KA22,         Real,        Fatigue Pitting, 1,            900,              0.7,         1000,         5,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N09_M07_F10_KA22_6.mat,  KA22,         Real,        Fatigue Pitting, 1,            900,              0.7,         1000,         6,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N09_M07_F10_KA22_7.mat,  KA22,         Real,        Fatigue Pitting, 1,            900,              0.7,         1000,         7,     64000,       vibration_1
Outer Race, https://groups.uni-paderborn.de/kat/BearingDataCenter/KA22.rar, KA22/N09_M07_F10_KA22_8.mat,  KA22,         Real,        Fatigue Pitting, 1,            900,              0.7,         1000,         8,     64000,       vibration_1
